subhalo_id,grnr,axis,image_path,aperture_kpc,size_factor,signal_fraction,dynamic_range_dex,asymmetry_score,passed_qc,error
30579,18,z,output/images/halo000018_sub0030579_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30612,18,z,output/images/halo000018_sub0030612_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30638,19,z,output/images/halo000019_sub0030638_z.png,200.0,0.43927,1.0,0.932,0.0082,True,
30636,19,z,output/images/halo000019_sub0030636_z.png,200.0,0.43927,1.0,0.932,0.1533,True,
30637,19,z,output/images/halo000019_sub0030637_z.png,200.0,0.43927,1.0,0.932,0.144,True,
30639,19,z,output/images/halo000019_sub0030639_z.png,200.0,0.43927,1.0,0.613,0.0475,True,
30640,19,z,output/images/halo000019_sub0030640_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30641,19,z,output/images/halo000019_sub0030641_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30642,19,z,output/images/halo000019_sub0030642_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30643,19,z,output/images/halo000019_sub0030643_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30644,19,z,output/images/halo000019_sub0030644_z.png,200.0,0.43927,1.0,0.614,0.0511,True,
30645,19,z,output/images/halo000019_sub0030645_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30647,19,z,output/images/halo000019_sub0030647_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30646,19,z,output/images/halo000019_sub0030646_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30648,19,z,output/images/halo000019_sub0030648_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30649,19,z,output/images/halo000019_sub0030649_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30652,19,z,output/images/halo000019_sub0030652_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30651,19,z,output/images/halo000019_sub0030651_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30653,19,z,output/images/halo000019_sub0030653_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30655,19,z,output/images/halo000019_sub0030655_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30657,19,z,output/images/halo000019_sub0030657_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30660,19,z,output/images/halo000019_sub0030660_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30662,19,z,output/images/halo000019_sub0030662_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30665,19,z,output/images/halo000019_sub0030665_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30667,19,z,output/images/halo000019_sub0030667_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30674,19,z,output/images/halo000019_sub0030674_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30677,19,z,output/images/halo000019_sub0030677_z.png,200.0,0.43927,1.0,0.115,0.0003,True,
30728,20,z,output/images/halo000020_sub0030728_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30731,20,z,output/images/halo000020_sub0030731_z.png,200.0,0.32468,1.0,0.932,0.1243,True,
30729,20,z,output/images/halo000020_sub0030729_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30730,20,z,output/images/halo000020_sub0030730_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30732,20,z,output/images/halo000020_sub0030732_z.png,200.0,0.32468,1.0,0.932,0.1586,True,
30734,20,z,output/images/halo000020_sub0030734_z.png,200.0,0.32468,1.0,0.597,0.0482,True,
30735,20,z,output/images/halo000020_sub0030735_z.png,200.0,0.32468,1.0,0.932,0.1827,True,
30733,20,z,output/images/halo000020_sub0030733_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30737,20,z,output/images/halo000020_sub0030737_z.png,200.0,0.32468,1.0,0.597,0.2055,True,
30738,20,z,output/images/halo000020_sub0030738_z.png,200.0,0.32468,1.0,0.932,0.0665,True,
30736,20,z,output/images/halo000020_sub0030736_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30739,20,z,output/images/halo000020_sub0030739_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30741,20,z,output/images/halo000020_sub0030741_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30742,20,z,output/images/halo000020_sub0030742_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30743,20,z,output/images/halo000020_sub0030743_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30745,20,z,output/images/halo000020_sub0030745_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30747,20,z,output/images/halo000020_sub0030747_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30746,20,z,output/images/halo000020_sub0030746_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30748,20,z,output/images/halo000020_sub0030748_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30750,20,z,output/images/halo000020_sub0030750_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30835,21,z,output/images/halo000021_sub0030835_z.png,200.0,0.45259,1.0,0.932,0.174,True,
30836,21,z,output/images/halo000021_sub0030836_z.png,200.0,0.45259,1.0,0.597,0.0294,True,
30753,20,z,output/images/halo000020_sub0030753_z.png,200.0,0.32468,1.0,0.116,0.0003,True,
30837,21,z,output/images/halo000021_sub0030837_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30838,21,z,output/images/halo000021_sub0030838_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30839,21,z,output/images/halo000021_sub0030839_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30840,21,z,output/images/halo000021_sub0030840_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30841,21,z,output/images/halo000021_sub0030841_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30842,21,z,output/images/halo000021_sub0030842_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30844,21,z,output/images/halo000021_sub0030844_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30843,21,z,output/images/halo000021_sub0030843_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30845,21,z,output/images/halo000021_sub0030845_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30846,21,z,output/images/halo000021_sub0030846_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30849,21,z,output/images/halo000021_sub0030849_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30847,21,z,output/images/halo000021_sub0030847_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30850,21,z,output/images/halo000021_sub0030850_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30851,21,z,output/images/halo000021_sub0030851_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30852,21,z,output/images/halo000021_sub0030852_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30853,21,z,output/images/halo000021_sub0030853_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30854,21,z,output/images/halo000021_sub0030854_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30855,21,z,output/images/halo000021_sub0030855_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30858,21,z,output/images/halo000021_sub0030858_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30865,21,z,output/images/halo000021_sub0030865_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30868,21,z,output/images/halo000021_sub0030868_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30869,21,z,output/images/halo000021_sub0030869_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30873,21,z,output/images/halo000021_sub0030873_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30875,21,z,output/images/halo000021_sub0030875_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30877,21,z,output/images/halo000021_sub0030877_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30878,21,z,output/images/halo000021_sub0030878_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30883,21,z,output/images/halo000021_sub0030883_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30889,21,z,output/images/halo000021_sub0030889_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30911,21,z,output/images/halo000021_sub0030911_z.png,200.0,0.45259,1.0,0.116,0.0003,True,
30953,22,z,output/images/halo000022_sub0030953_z.png,200.0,0.47551,1.0,0.597,0.0946,True,
30952,22,z,output/images/halo000022_sub0030952_z.png,200.0,0.47551,1.0,0.604,0.2158,True,
30957,22,z,output/images/halo000022_sub0030957_z.png,200.0,0.47551,1.0,0.601,0.0011,True,
30956,22,z,output/images/halo000022_sub0030956_z.png,200.0,0.47551,1.0,0.929,0.0414,True,
30954,22,z,output/images/halo000022_sub0030954_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30955,22,z,output/images/halo000022_sub0030955_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30958,22,z,output/images/halo000022_sub0030958_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30959,22,z,output/images/halo000022_sub0030959_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30960,22,z,output/images/halo000022_sub0030960_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30961,22,z,output/images/halo000022_sub0030961_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30963,22,z,output/images/halo000022_sub0030963_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30962,22,z,output/images/halo000022_sub0030962_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30965,22,z,output/images/halo000022_sub0030965_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30969,22,z,output/images/halo000022_sub0030969_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30970,22,z,output/images/halo000022_sub0030970_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30971,22,z,output/images/halo000022_sub0030971_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30974,22,z,output/images/halo000022_sub0030974_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30976,22,z,output/images/halo000022_sub0030976_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30978,22,z,output/images/halo000022_sub0030978_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30979,22,z,output/images/halo000022_sub0030979_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30980,22,z,output/images/halo000022_sub0030980_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30986,22,z,output/images/halo000022_sub0030986_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
30991,22,z,output/images/halo000022_sub0030991_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
31004,22,z,output/images/halo000022_sub0031004_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
31005,22,z,output/images/halo000022_sub0031005_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
31007,22,z,output/images/halo000022_sub0031007_z.png,200.0,0.47551,1.0,0.118,0.0003,True,
31102,23,z,output/images/halo000023_sub0031102_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31103,23,z,output/images/halo000023_sub0031103_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31104,23,z,output/images/halo000023_sub0031104_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31105,23,z,output/images/halo000023_sub0031105_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31107,23,z,output/images/halo000023_sub0031107_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31106,23,z,output/images/halo000023_sub0031106_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31108,23,z,output/images/halo000023_sub0031108_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31109,23,z,output/images/halo000023_sub0031109_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31112,23,z,output/images/halo000023_sub0031112_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31110,23,z,output/images/halo000023_sub0031110_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31113,23,z,output/images/halo000023_sub0031113_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31114,23,z,output/images/halo000023_sub0031114_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31142,23,z,output/images/halo000023_sub0031142_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31137,23,z,output/images/halo000023_sub0031137_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31156,23,z,output/images/halo000023_sub0031156_z.png,200.0,0.47103,1.0,0.116,0.0003,True,
31165,24,z,output/images/halo000024_sub0031165_z.png,200.0,0.50213,1.0,0.599,0.1699,True,
31167,24,z,output/images/halo000024_sub0031167_z.png,200.0,0.50213,1.0,0.932,0.2214,True,
31166,24,z,output/images/halo000024_sub0031166_z.png,200.0,0.50213,1.0,0.932,0.2477,True,
31168,24,z,output/images/halo000024_sub0031168_z.png,200.0,0.50213,1.0,0.614,0.0712,True,
31169,24,z,output/images/halo000024_sub0031169_z.png,200.0,0.50213,1.0,0.597,0.1038,True,
31170,24,z,output/images/halo000024_sub0031170_z.png,200.0,0.50213,1.0,0.932,0.0695,True,
31171,24,z,output/images/halo000024_sub0031171_z.png,200.0,0.50213,1.0,0.116,0.0003,True,
31172,24,z,output/images/halo000024_sub0031172_z.png,200.0,0.50213,1.0,0.116,0.0003,True,
31173,24,z,output/images/halo000024_sub0031173_z.png,200.0,0.50213,1.0,0.116,0.0003,True,
31179,24,z,output/images/halo000024_sub0031179_z.png,200.0,0.50213,1.0,0.932,0.0012,True,
31176,24,z,output/images/halo000024_sub0031176_z.png,200.0,0.50213,1.0,0.116,0.0003,True,
31177,24,z,output/images/halo000024_sub0031177_z.png,200.0,0.50213,1.0,0.116,0.0003,True,
31199,24,z,output/images/halo000024_sub0031199_z.png,200.0,0.50213,1.0,0.116,0.0003,True,
31204,24,z,output/images/halo000024_sub0031204_z.png,200.0,0.50213,1.0,0.116,0.0003,True,
31273,25,z,output/images/halo000025_sub0031273_z.png,200.0,0.3637,1.0,0.932,-0.0132,True,
31274,25,z,output/images/halo000025_sub0031274_z.png,200.0,0.3637,1.0,0.932,-0.0283,True,
31216,24,z,output/images/halo000024_sub0031216_z.png,200.0,0.50213,1.0,0.116,0.0003,True,
31275,25,z,output/images/halo000025_sub0031275_z.png,200.0,0.3637,1.0,0.613,0.1291,True,
31276,25,z,output/images/halo000025_sub0031276_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31277,25,z,output/images/halo000025_sub0031277_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31278,25,z,output/images/halo000025_sub0031278_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31279,25,z,output/images/halo000025_sub0031279_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31280,25,z,output/images/halo000025_sub0031280_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31281,25,z,output/images/halo000025_sub0031281_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31282,25,z,output/images/halo000025_sub0031282_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31283,25,z,output/images/halo000025_sub0031283_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31290,25,z,output/images/halo000025_sub0031290_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31284,25,z,output/images/halo000025_sub0031284_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31292,25,z,output/images/halo000025_sub0031292_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31291,25,z,output/images/halo000025_sub0031291_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31294,25,z,output/images/halo000025_sub0031294_z.png,200.0,0.3637,1.0,0.932,0.067,True,
31296,25,z,output/images/halo000025_sub0031296_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31356,26,z,output/images/halo000026_sub0031356_z.png,200.0,0.49517,1.0,0.61,0.0866,True,
31300,25,z,output/images/halo000025_sub0031300_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31299,25,z,output/images/halo000025_sub0031299_z.png,200.0,0.3637,1.0,0.115,0.0003,True,
31357,26,z,output/images/halo000026_sub0031357_z.png,200.0,0.49517,1.0,0.597,0.1958,True,
31358,26,z,output/images/halo000026_sub0031358_z.png,200.0,0.49517,1.0,0.932,0.0777,True,
31360,26,z,output/images/halo000026_sub0031360_z.png,200.0,0.49517,1.0,0.932,0.0456,True,
31359,26,z,output/images/halo000026_sub0031359_z.png,200.0,0.49517,1.0,0.932,0.066,True,
31361,26,z,output/images/halo000026_sub0031361_z.png,200.0,0.49517,1.0,0.116,0.0003,True,
31362,26,z,output/images/halo000026_sub0031362_z.png,200.0,0.49517,1.0,0.116,0.0003,True,
31363,26,z,output/images/halo000026_sub0031363_z.png,200.0,0.49517,1.0,0.116,0.0003,True,
31364,26,z,output/images/halo000026_sub0031364_z.png,200.0,0.49517,1.0,0.116,0.0003,True,
31365,26,z,output/images/halo000026_sub0031365_z.png,200.0,0.49517,1.0,0.116,0.0003,True,
31366,26,z,output/images/halo000026_sub0031366_z.png,200.0,0.49517,1.0,0.116,0.0003,True,
31367,26,z,output/images/halo000026_sub0031367_z.png,200.0,0.49517,1.0,0.116,0.0003,True,
31368,26,z,output/images/halo000026_sub0031368_z.png,200.0,0.49517,1.0,0.116,0.0003,True,
31370,26,z,output/images/halo000026_sub0031370_z.png,200.0,0.49517,1.0,0.116,0.0003,True,
31425,27,z,output/images/halo000027_sub0031425_z.png,200.0,0.4736,1.0,0.928,0.098,True,
31372,26,z,output/images/halo000026_sub0031372_z.png,200.0,0.49517,1.0,0.116,0.0003,True,
31426,27,z,output/images/halo000027_sub0031426_z.png,200.0,0.4736,1.0,0.617,0.0341,True,
31374,26,z,output/images/halo000026_sub0031374_z.png,200.0,0.49517,1.0,0.116,0.0003,True,
31427,27,z,output/images/halo000027_sub0031427_z.png,200.0,0.4736,1.0,0.614,0.0629,True,
31428,27,z,output/images/halo000027_sub0031428_z.png,200.0,0.4736,1.0,0.597,0.2135,True,
31429,27,z,output/images/halo000027_sub0031429_z.png,200.0,0.4736,1.0,0.597,0.2573,True,
31430,27,z,output/images/halo000027_sub0031430_z.png,200.0,0.4736,1.0,0.929,0.1016,True,
31431,27,z,output/images/halo000027_sub0031431_z.png,200.0,0.4736,1.0,0.614,0.1266,True,
31434,27,z,output/images/halo000027_sub0031434_z.png,200.0,0.4736,1.0,0.614,0.0303,True,
31432,27,z,output/images/halo000027_sub0031432_z.png,200.0,0.4736,1.0,0.614,0.0442,True,
31435,27,z,output/images/halo000027_sub0031435_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31436,27,z,output/images/halo000027_sub0031436_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31440,27,z,output/images/halo000027_sub0031440_z.png,200.0,0.4736,1.0,0.614,0.112,True,
31439,27,z,output/images/halo000027_sub0031439_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31442,27,z,output/images/halo000027_sub0031442_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31445,27,z,output/images/halo000027_sub0031445_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31443,27,z,output/images/halo000027_sub0031443_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31450,27,z,output/images/halo000027_sub0031450_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31451,27,z,output/images/halo000027_sub0031451_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31454,27,z,output/images/halo000027_sub0031454_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31457,27,z,output/images/halo000027_sub0031457_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31458,27,z,output/images/halo000027_sub0031458_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31464,27,z,output/images/halo000027_sub0031464_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31469,27,z,output/images/halo000027_sub0031469_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31466,27,z,output/images/halo000027_sub0031466_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31477,27,z,output/images/halo000027_sub0031477_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31501,27,z,output/images/halo000027_sub0031501_z.png,200.0,0.4736,1.0,0.613,0.0573,True,
31521,28,z,output/images/halo000028_sub0031521_z.png,200.0,0.37092,1.0,0.597,0.2602,True,
31481,27,z,output/images/halo000027_sub0031481_z.png,200.0,0.4736,1.0,0.115,0.0003,True,
31523,28,z,output/images/halo000028_sub0031523_z.png,200.0,0.37092,1.0,0.932,0.0327,True,
31524,28,z,output/images/halo000028_sub0031524_z.png,200.0,0.37092,1.0,0.597,0.2534,True,
31526,28,z,output/images/halo000028_sub0031526_z.png,200.0,0.37092,1.0,0.599,0.0281,True,
31525,28,z,output/images/halo000028_sub0031525_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31527,28,z,output/images/halo000028_sub0031527_z.png,200.0,0.37092,1.0,0.597,0.0514,True,
31528,28,z,output/images/halo000028_sub0031528_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31529,28,z,output/images/halo000028_sub0031529_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31530,28,z,output/images/halo000028_sub0031530_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31531,28,z,output/images/halo000028_sub0031531_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31532,28,z,output/images/halo000028_sub0031532_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31534,28,z,output/images/halo000028_sub0031534_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31535,28,z,output/images/halo000028_sub0031535_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31537,28,z,output/images/halo000028_sub0031537_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31538,28,z,output/images/halo000028_sub0031538_z.png,200.0,0.37092,1.0,0.616,0.1919,True,
31539,28,z,output/images/halo000028_sub0031539_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31540,28,z,output/images/halo000028_sub0031540_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31542,28,z,output/images/halo000028_sub0031542_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31543,28,z,output/images/halo000028_sub0031543_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31547,28,z,output/images/halo000028_sub0031547_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31548,28,z,output/images/halo000028_sub0031548_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31551,28,z,output/images/halo000028_sub0031551_z.png,200.0,0.37092,1.0,0.116,0.0003,True,
31665,29,z,output/images/halo000029_sub0031665_z.png,200.0,0.34347,1.0,0.116,0.0003,True,
31666,29,z,output/images/halo000029_sub0031666_z.png,200.0,0.34347,1.0,0.597,0.0865,True,
31668,29,z,output/images/halo000029_sub0031668_z.png,200.0,0.34347,1.0,0.116,0.0003,True,
31667,29,z,output/images/halo000029_sub0031667_z.png,200.0,0.34347,1.0,0.116,0.0003,True,
31669,29,z,output/images/halo000029_sub0031669_z.png,200.0,0.34347,1.0,0.116,0.0003,True,
31670,29,z,output/images/halo000029_sub0031670_z.png,200.0,0.34347,1.0,0.116,0.0003,True,
31671,29,z,output/images/halo000029_sub0031671_z.png,200.0,0.34347,1.0,0.116,0.0003,True,
31672,29,z,output/images/halo000029_sub0031672_z.png,200.0,0.34347,1.0,0.116,0.0003,True,
31673,29,z,output/images/halo000029_sub0031673_z.png,200.0,0.34347,1.0,0.116,0.0003,True,
31674,29,z,output/images/halo000029_sub0031674_z.png,200.0,0.34347,1.0,0.116,0.0003,True,
31679,29,z,output/images/halo000029_sub0031679_z.png,200.0,0.34347,1.0,0.116,0.0003,True,
31676,29,z,output/images/halo000029_sub0031676_z.png,200.0,0.34347,1.0,0.116,0.0003,True,
31684,29,z,output/images/halo000029_sub0031684_z.png,200.0,0.34347,1.0,0.116,0.0003,True,
31681,29,z,output/images/halo000029_sub0031681_z.png,200.0,0.34347,1.0,0.116,0.0003,True,
31877,32,z,output/images/halo000032_sub0031877_z.png,200.0,0.47315,1.0,0.116,0.0003,True,
31879,32,z,output/images/halo000032_sub0031879_z.png,200.0,0.47315,1.0,0.116,0.0003,True,
31882,32,z,output/images/halo000032_sub0031882_z.png,200.0,0.47315,1.0,0.116,0.0003,True,
31880,32,z,output/images/halo000032_sub0031880_z.png,200.0,0.47315,1.0,0.116,0.0003,True,
31884,32,z,output/images/halo000032_sub0031884_z.png,200.0,0.47315,1.0,0.609,0.0276,True,
31883,32,z,output/images/halo000032_sub0031883_z.png,200.0,0.47315,1.0,0.116,0.0003,True,
31888,32,z,output/images/halo000032_sub0031888_z.png,200.0,0.47315,1.0,0.116,0.0003,True,
31885,32,z,output/images/halo000032_sub0031885_z.png,200.0,0.47315,1.0,0.116,0.0003,True,
31892,32,z,output/images/halo000032_sub0031892_z.png,200.0,0.47315,1.0,0.116,0.0003,True,
31893,32,z,output/images/halo000032_sub0031893_z.png,200.0,0.47315,1.0,0.116,0.0003,True,
31931,33,z,output/images/halo000033_sub0031931_z.png,200.0,0.50582,1.0,0.932,0.1836,True,
31932,33,z,output/images/halo000033_sub0031932_z.png,200.0,0.50582,1.0,0.932,0.0364,True,
31933,33,z,output/images/halo000033_sub0031933_z.png,200.0,0.50582,1.0,0.932,0.142,True,
31936,33,z,output/images/halo000033_sub0031936_z.png,200.0,0.50582,1.0,0.932,0.0224,True,
31935,33,z,output/images/halo000033_sub0031935_z.png,200.0,0.50582,1.0,0.609,0.2329,True,
31934,33,z,output/images/halo000033_sub0031934_z.png,200.0,0.50582,1.0,0.116,0.0003,True,
31937,33,z,output/images/halo000033_sub0031937_z.png,200.0,0.50582,1.0,0.599,0.0376,True,
31938,33,z,output/images/halo000033_sub0031938_z.png,200.0,0.50582,1.0,0.932,0.0144,True,
31939,33,z,output/images/halo000033_sub0031939_z.png,200.0,0.50582,1.0,0.116,0.0003,True,
31940,33,z,output/images/halo000033_sub0031940_z.png,200.0,0.50582,1.0,0.116,0.0003,True,
31941,33,z,output/images/halo000033_sub0031941_z.png,200.0,0.50582,1.0,0.116,0.0003,True,
31942,33,z,output/images/halo000033_sub0031942_z.png,200.0,0.50582,1.0,0.116,0.0003,True,
31947,33,z,output/images/halo000033_sub0031947_z.png,200.0,0.50582,1.0,0.614,0.0232,True,
31943,33,z,output/images/halo000033_sub0031943_z.png,200.0,0.50582,1.0,0.116,0.0003,True,
31945,33,z,output/images/halo000033_sub0031945_z.png,200.0,0.50582,1.0,0.116,0.0003,True,
31952,33,z,output/images/halo000033_sub0031952_z.png,200.0,0.50582,1.0,0.116,0.0003,True,
32015,34,z,output/images/halo000034_sub0032015_z.png,200.0,0.46136,1.0,0.932,0.0691,True,
32016,34,z,output/images/halo000034_sub0032016_z.png,200.0,0.46136,1.0,0.115,0.0003,True,
32017,34,z,output/images/halo000034_sub0032017_z.png,200.0,0.46136,1.0,0.597,0.0177,True,
32018,34,z,output/images/halo000034_sub0032018_z.png,200.0,0.46136,1.0,0.115,0.0003,True,
32019,34,z,output/images/halo000034_sub0032019_z.png,200.0,0.46136,1.0,0.115,0.0003,True,
32021,34,z,output/images/halo000034_sub0032021_z.png,200.0,0.46136,1.0,0.115,0.0003,True,
32020,34,z,output/images/halo000034_sub0032020_z.png,200.0,0.46136,1.0,0.115,0.0003,True,
32022,34,z,output/images/halo000034_sub0032022_z.png,200.0,0.46136,1.0,0.115,0.0003,True,
32023,34,z,output/images/halo000034_sub0032023_z.png,200.0,0.46136,1.0,0.115,0.0003,True,
32024,34,z,output/images/halo000034_sub0032024_z.png,200.0,0.46136,1.0,0.115,0.0003,True,
32025,34,z,output/images/halo000034_sub0032025_z.png,200.0,0.46136,1.0,0.115,0.0003,True,
32026,34,z,output/images/halo000034_sub0032026_z.png,200.0,0.46136,1.0,0.115,0.0003,True,
32027,34,z,output/images/halo000034_sub0032027_z.png,200.0,0.46136,1.0,0.115,0.0003,True,
32028,34,z,output/images/halo000034_sub0032028_z.png,200.0,0.46136,1.0,0.115,0.0003,True,
